,State,ZIP_Code,Population,Male,Female,Median Age,Race,Poverty Count,Poverty Rate,Household Income,Per Capita Income,Unemployment Count,Unemployment Rate,Total housing units,Median year structure built,Median Value ($) for Housing Units,White alone race,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Some other race alone,Lat,Lng,City,county
975,California,94107,29384,15242,14142,36.6,29384,3154,10.73373264,129152,79363.0,1146,3.9000816769999997,15380,1988,850000,16013,1558,67,8550,1489,37.7618242,-122.3985871,San Francisco,San Francisco County
976,California,94108,14704,7042,7662,43.1,14704,3144,21.38193689,46218,47611.0,455,3.094396083,8888,1939,891300,5140,323,23,8410,382,37.7909427,-122.4084994,San Francisco,San Francisco County
977,California,94109,56019,28879,27140,36.1,56019,7465,13.32583588,71043,69520.0,1547,2.761563041,37231,1939,852600,33999,2305,124,14644,2671,37.7929789,-122.42124240000001,San Francisco,San Francisco County
978,California,94110,73511,39447,34064,36.7,73511,8792,11.96011481,97563,54412.0,3141,4.272829917,29895,1939,886000,42324,2680,510,10309,13453,37.7485824,-122.4184108,San Francisco,San Francisco County
979,California,94111,3432,1727,1705,49.3,3432,382,11.13053613,104083,97985.0,147,4.283216783,2595,1971,945000,1816,145,18,1110,46,37.7959362,-122.40000320000001,San Francisco,San Francisco County
980,California,94112,84001,42224,41777,40.9,84001,7878,9.37845978,77388,29827.0,4037,4.805895168,24272,1939,660700,22391,3112,448,41760,12841,37.7225491,-122.4410618,San Francisco,San Francisco County
981,California,94114,33504,19739,13765,40.7,33504,2030,6.058978032000001,131442,93357.0,940,2.805635148,18007,1939,1151900,26171,688,116,3976,690,37.7561438,-122.4325682,San Francisco,San Francisco County
982,California,94115,34681,16685,17996,36.3,34681,4451,12.83411666,97090,75968.0,1177,3.3937891060000003,19195,1945,1075800,19951,3904,178,8358,709,37.78775220000001,-122.4382307,San Francisco,San Francisco County
983,California,94116,45936,21890,24046,44.1,45936,4435,9.654737025,91930,48311.0,1592,3.465691397,16647,1943,861800,17304,915,59,24429,1158,37.7432421,-122.49766799999999,San Francisco,San Francisco County
984,California,94117,43323,22778,20545,34.1,43323,3783,8.732082266,122266,71446.0,1689,3.8986219789999996,19774,1939,1085700,32534,2397,93,4659,1203,37.7717185,-122.4438929,San Francisco,San Francisco County
985,California,94118,41662,19137,22525,37.6,41662,4731,11.35567184,94197,61352.0,1392,3.341174212,18883,1939,1205800,24161,778,22,13713,810,37.7822891,-122.46370800000001,San Francisco,San Francisco County
986,California,94121,42720,20697,22023,42.8,42720,4473,10.47050562,77280,48135.0,1100,2.574906367,19077,1939,956700,19450,682,44,19077,806,37.7813454,-122.49766799999999,San Francisco,San Francisco County
987,California,94122,62029,29938,32091,39.1,62029,5689,9.171516549,97091,48951.0,1765,2.84544326,24317,1944,874100,25407,852,75,30194,1439,37.7597481,-122.47502920000001,San Francisco,San Francisco County
988,California,94123,25238,12312,12926,34.1,25238,1279,5.067754973,130589,100009.0,805,3.189634678,15242,1939,1483400,21001,239,52,2558,309,37.802040500000004,-122.4382307,San Francisco,San Francisco County
989,California,94124,35446,17389,18057,34.4,35446,7194,20.29566101,53322,24372.0,2190,6.1784122329999995,11292,1958,565600,4917,10357,99,12147,4834,37.7304167,-122.384425,San Francisco,San Francisco County
990,California,94127,20664,10439,10225,45.2,20664,1250,6.049167635,138381,70001.0,462,2.235772358,7979,1939,1054900,11405,452,49,7062,578,37.734646000000005,-122.46370800000001,San Francisco,San Francisco County
993,California,94130,3090,1737,1353,25.6,3090,1588,51.39158576,49271,15886.0,201,6.504854368999999,769,1959,-666666666,1040,633,54,461,482,37.82293610000001,-122.37026110000001,San Francisco,San Francisco County
994,California,94131,28350,15517,12833,41.9,28350,1680,5.925925926000001,111083,71592.0,938,3.308641975,13783,1960,1018300,18695,1522,124,4918,1662,37.740104200000005,-122.4382307,San Francisco,San Francisco County
995,California,94132,31289,14943,16346,32.6,31289,6065,19.38380901,68711,31934.0,1965,6.280162357000001,10895,1951,802600,11565,2416,65,13183,2174,37.718139799999996,-122.4863492,San Francisco,San Francisco County
996,California,94133,27491,13859,13632,42.1,27491,5171,18.8097923,55098,50806.0,951,3.459313957,14760,1939,1107000,11653,236,26,13786,934,37.80598870000001,-122.4099154,San Francisco,San Francisco County
997,California,94134,41677,20390,21287,40.2,41677,4878,11.70429733,66925,26103.0,1958,4.6980348869999995,12545,1953,624800,7358,3193,156,23131,5759,37.720204200000005,-122.4099154,San Francisco,San Francisco County
998,California,94158,5995,3318,2677,34.0,5995,840,14.011676399999999,102237,72038.0,196,3.2693911589999995,3585,2005,802600,3032,480,71,1815,248,37.7748363,-122.38725759999998,San Francisco,San Francisco County
973,California,94104,489,320,169,50.2,489,85,17.38241309,51500,73914.0,24,4.90797546,356,1943,1593800,222,0,0,168,89,37.791114799999995,-122.4021273,Financial District,San Francisco
992,California,94129,3762,1914,1848,29.2,3762,153,4.066985646,174564,87133.0,23,0.611376927,1348,1946,-666666666,3321,10,0,211,117,37.793323,-122.4665384,Presidio,San Francisco
312,California,91901,18586,9034,9552,43.5,18586,1563,8.409555579,81603,35439.0,443,2.383514473,6776,1986,486800,16590,257,334,332,561,32.836309,-116.7260713,Alpine,San Diego County
313,California,91902,19429,9756,9673,40.9,19429,1642,8.451284163,90184,36578.0,907,4.668279376,6402,1977,576500,13996,726,51,2192,1023,32.6703579,-117.01467360000001,Bonita,San Diego County
314,California,91905,1539,851,688,49.3,1539,286,18.58349578,31051,16779.0,19,1.234567901,866,1987,277400,1031,93,332,6,2,32.681070299999995,-116.3013267,Boulevard,San Diego County
315,California,91906,3565,2015,1550,38.8,3565,693,19.43899018,49000,21464.0,328,9.20056101,1546,1977,182600,3076,124,230,34,18,32.6804705,-116.49019809999999,Campo,San Diego County
316,California,91910,76027,38304,37723,36.7,76027,12025,15.81674931,55492,24986.0,3724,4.898259829,28152,1972,395700,55689,3000,238,7699,5658,32.638513399999994,-117.0617553,Chula Vista,San Diego County
317,California,91911,84241,41581,42660,33.4,84241,12752,15.13752211,51383,19750.0,5213,6.188198146,26089,1968,333200,63148,2693,232,6714,7830,32.6059744,-117.0441009,Chula Vista,San Diego County
318,California,91913,47494,23937,23557,32.8,47494,4166,8.771634312,83693,28004.0,1612,3.3941129410000004,15215,2001,430200,24794,3239,123,14013,2051,32.6168755,-116.99701529999999,Chula Vista,San Diego County
319,California,91914,16865,8069,8796,36.5,16865,698,4.138748888,124578,38646.0,348,2.063445004,4856,2003,537400,9907,902,67,3844,382,32.6762339,-116.9440313,Chula Vista,San Diego County
320,California,91915,30679,14562,16117,32.2,30679,1937,6.313765116,104170,30396.0,1090,3.552918935,8367,2003,432700,17956,2185,180,6643,1318,32.6277588,-116.94991909999999,Chula Vista,San Diego County
321,California,91916,1542,803,739,50.1,1542,191,12.38651102,84076,36723.0,86,5.577172503,711,1979,306300,1431,15,44,0,25,32.8997738,-116.6317514,Descanso,San Diego County
322,California,91917,937,470,467,43.6,937,360,38.42049093,76065,16582.0,26,2.774813234,285,1974,196800,777,47,0,4,77,32.6136117,-116.7378585,Dulzura,San Diego County
323,California,91931,474,234,240,21.0,474,201,42.40506329,24083,10659.0,30,6.329113924,183,1983,-666666666,469,0,5,0,0,32.8189976,-116.57278149999999,Guatay,San Diego County
324,California,91932,26801,13242,13559,32.3,26801,5087,18.98063505,48010,21530.0,1463,5.458751539,9982,1969,380900,19529,846,223,2380,1579,32.582989399999995,-117.1205925,Imperial Beach,San Diego County
325,California,91934,274,202,72,68.9,274,58,21.16788321,25354,17152.0,0,0.0,331,1965,125700,218,0,0,56,0,32.6523343,-116.19502140000002,Jacumba Hot Springs,San Diego County
326,California,91935,8347,4049,4298,47.4,8347,617,7.391877321,100976,41093.0,217,2.599736432,3091,1985,539300,7165,149,84,210,600,32.6890231,-116.8203511,Jamul,San Diego County
327,California,91941,33077,16004,17073,39.5,33077,3741,11.309973699999999,71197,36187.0,1463,4.42301297,12612,1965,537000,24092,2440,200,1208,2248,32.7699547,-116.9911288,La Mesa,San Diego County
328,California,91942,39795,19212,20583,37.4,39795,4622,11.61452444,55753,31258.0,1475,3.706495791,17679,1971,392400,29532,2458,258,2325,2389,32.774948699999996,-117.01467360000001,La Mesa,San Diego County
329,California,91945,26673,13318,13355,37.1,26673,3557,13.335582800000001,59025,23147.0,1206,4.521426161,8922,1961,346400,17411,3329,348,1756,2123,32.7381191,-117.0382158,Lemon Grove,San Diego County
330,California,91948,13,0,13,-666666666.0,13,0,0.0,-666666666,,0,0.0,192,1964,-666666666,13,0,0,0,0,32.8721241,-116.431192,Mount Laguna,San Diego County
331,California,91950,62078,31109,30969,32.6,62078,13968,22.50072489,41867,17857.0,2724,4.388027965,17507,1968,317300,37224,2947,269,11492,7996,32.6721599,-117.0970596,National City,San Diego County
332,California,91962,2190,1107,1083,44.0,2190,195,8.904109588999999,100302,36485.0,96,4.383561643999999,935,1974,366400,1981,17,40,44,30,32.7750935,-116.44299440000002,Pine Valley,San Diego County
333,California,91963,988,536,452,41.8,988,207,20.951417000000003,42563,19482.0,87,8.805668016,321,1982,170800,950,38,0,0,0,32.6590536,-116.5845767,Potrero,San Diego County
334,California,91977,62065,30711,31354,34.2,62065,9083,14.63465721,58937,23456.0,3375,5.437847418,19729,1974,342900,40555,7420,259,5336,4511,32.721529100000005,-116.99701529999999,Spring Valley,San Diego County
335,California,91978,9804,4743,5061,34.2,9804,1170,11.93390453,61508,26131.0,544,5.54875561,3411,1980,392200,7258,1103,31,607,321,32.7258378,-116.95580670000001,Spring Valley,San Diego County
336,California,91980,595,350,245,31.3,595,79,13.27731092,-666666666,27548.0,0,0.0,124,1958,-666666666,516,0,0,0,79,32.5841377,-116.6140621,Tecate,San Diego County
337,California,92003,4905,2529,2376,48.8,4905,330,6.727828746,71128,40403.0,129,2.629969419,2051,1984,504200,3798,130,19,298,279,33.282287800000006,-117.185294,Bonsall,San Diego County
339,California,92007,11929,5761,6168,39.9,11929,725,6.077625954,98264,52886.0,369,3.093302037,4787,1975,877700,10877,41,40,443,294,33.0170252,-117.27349009999999,Cardiff,San Diego County
340,California,92008,26968,13630,13338,42.3,26968,1938,7.186294867999999,77802,44858.0,946,3.507861169,12935,1977,658000,23739,239,104,1258,799,33.1412124,-117.32051229999999,Carlsbad,San Diego County
341,California,92009,44330,21590,22740,43.1,44330,2618,5.905707196,112189,54571.0,1401,3.1603879989999997,17101,1990,742000,36659,624,74,3773,834,33.095442,-117.24997490000001,Carlsbad,San Diego County
342,California,92010,15551,7437,8114,38.4,15551,1479,9.510642402,97770,43400.0,506,3.2538100439999997,5934,1986,549700,13148,152,89,1297,133,33.159946000000005,-117.28524669999999,Carlsbad,San Diego County
343,California,92011,24899,12004,12895,43.1,24899,2577,10.34981325,105049,49086.0,590,2.369573075,10564,1992,699900,20745,229,26,2177,830,33.105162,-117.29700259999998,Carlsbad,San Diego County
344,California,92014,13665,6906,6759,50.4,13665,681,4.9835345769999995,120882,85734.0,261,1.909989023,6959,1975,1354100,11863,66,0,1126,123,32.986421500000006,-117.22645700000001,Del Mar,San Diego County
345,California,92019,43200,21893,21307,41.8,43200,5813,13.45601852,74400,32531.0,2237,5.178240741000001,15552,1982,440000,34276,1364,314,1448,2656,32.7751095,-116.85569550000001,El Cajon,San Diego County
346,California,92020,58554,29655,28899,34.9,58554,12937,22.09413533,50617,24334.0,3324,5.676811149,19893,1971,446400,43016,3235,260,2293,5106,32.7963222,-116.9675814,El Cajon,San Diego County
347,California,92021,69552,35049,34503,35.2,69552,14341,20.61910513,48569,22658.0,3757,5.401713826,23551,1975,328300,52206,3640,527,1799,6566,32.832435100000005,-116.87925530000001,El Cajon,San Diego County
348,California,92024,50246,24608,25638,42.5,50246,3832,7.62647773,101096,52793.0,1644,3.2719022410000003,20935,1979,812800,44579,367,106,2848,1150,33.052083,-117.2793685,Encinitas,San Diego County
349,California,92025,53742,26834,26908,31.7,53742,11410,21.23106695,50774,22497.0,2267,4.218302259,15849,1976,448400,44067,1385,539,2274,3796,33.090284999999994,-117.04998590000002,Escondido,San Diego County
350,California,92026,49327,24316,25011,38.6,49327,7653,15.51482961,59539,27738.0,1409,2.856447787,17703,1983,404800,38794,1010,205,4292,2677,33.2156978,-117.1147095,Escondido,San Diego County
351,California,92027,56899,28437,28462,33.3,56899,7862,13.81746604,56250,22388.0,2013,3.537847765,16636,1978,355200,43330,1339,915,3999,4827,33.1467885,-117.00878770000001,Escondido,San Diego County
353,California,92029,18758,9287,9471,44.2,18758,1497,7.980594946,86250,40799.0,490,2.6122187869999998,7331,1984,510500,15622,415,12,1115,753,33.0852605,-117.13824040000002,Escondido,San Diego County
354,California,92036,2700,1381,1319,54.3,2700,432,16.0,45156,23575.0,237,8.777777777999999,2148,1978,282800,2485,6,59,27,117,33.0157829,-116.49019809999999,Julian,San Diego County
355,California,92037,38659,18228,20431,43.3,38659,3961,10.24599705,102297,72795.0,959,2.48066427,19802,1972,1182500,32138,485,114,4049,567,32.828325899999996,-117.255854,La Jolla,San Diego County
356,California,92040,43191,21451,21740,37.6,43191,4569,10.57859276,66960,29045.0,1534,3.551665856,15686,1976,376200,37280,901,743,1013,1117,32.8765334,-116.91459009999998,Lakeside,San Diego County
357,California,92054,42523,21653,20870,34.0,42523,5545,13.04000188,53519,29201.0,1459,3.431084354,18070,1974,459500,31912,1669,396,1611,4308,33.1924489,-117.3675233,Oceanside,San Diego County
358,California,92055,12926,12155,771,21.9,12926,172,1.3306513999999998,-666666666,22561.0,0,0.0,165,-666666666,-666666666,9663,1321,211,408,1029,33.4209412,-117.43214520000001,Camp Pendleton North,San Diego County
359,California,92056,53920,26836,27084,40.2,53920,6345,11.76743323,63109,30249.0,1810,3.3568249260000003,20534,1984,392100,41367,2199,423,3691,3437,33.192168,-117.30288030000001,Oceanside,San Diego County
360,California,92057,57125,28338,28787,36.8,57125,7687,13.45645514,63473,28146.0,2032,3.557111597,20117,1987,375700,38365,3592,153,5357,5930,33.260081,-117.2793685,Oceanside,San Diego County
361,California,92058,46463,24986,21477,25.0,46463,5984,12.87906506,43855,19102.0,1394,3.0002367480000003,15143,1991,316900,34002,3892,380,2232,2472,33.2773221,-117.33814270000002,Oceanside,San Diego County
363,California,92060,79,30,49,65.1,79,19,24.05063291,-666666666,33239.0,0,0.0,135,1971,275000,79,0,0,0,0,33.353962,-116.87925530000001,Palomar Mountain,San Diego County
364,California,92061,2046,1163,883,29.9,2046,418,20.43010753,52500,30860.0,106,5.180840665,845,1979,353700,599,3,841,35,244,33.3243386,-116.96169409999999,Pauma Valley,San Diego County
365,California,92064,49763,24324,25439,40.4,49763,2908,5.8436991339999995,98942,41407.0,1340,2.6927637000000004,16453,1978,583700,38599,811,573,5858,1093,32.979976199999996,-117.00878770000001,Poway,San Diego County
366,California,92065,37633,19012,18621,40.9,37633,2930,7.78571998,79169,32076.0,1402,3.725453724,12867,1984,414300,32105,603,222,702,1924,33.065428600000004,-116.8203511,Ramona,San Diego County
367,California,92066,530,220,310,35.0,530,138,26.03773585,51023,18079.0,32,6.037735849,174,1977,361400,374,12,126,0,12,33.2248091,-116.49019809999999,Ranchita,San Diego County
368,California,92067,9127,4346,4781,50.3,9127,966,10.58398159,133355,67233.0,124,1.3586063330000002,4010,1990,2000001,8639,136,0,111,0,33.017677299999995,-117.22645700000001,Rancho Santa Fe,San Diego County
369,California,92069,48682,24084,24598,33.5,48682,7567,15.5437328,59770,22981.0,1655,3.39961382,15264,1985,415500,33761,1495,186,4534,5821,33.1630271,-117.16176850000001,San Marcos,San Diego County
370,California,92070,1034,516,518,43.7,1034,187,18.08510638,43447,22364.0,71,6.866537717999999,531,1981,383300,634,0,234,71,34,33.212392699999995,-116.7260713,Santa Ysabel,San Diego County
371,California,92071,56682,27161,29521,37.8,56682,3810,6.721710596,77712,31650.0,2172,3.831904308,20340,1976,362900,46452,1217,252,2644,1855,32.8678728,-116.99701529999999,Santee,San Diego County
372,California,92075,12548,5805,6743,45.8,12548,819,6.526936564,99688,61976.0,238,1.8967166080000002,6131,1975,1053600,10646,47,24,363,698,32.9956666,-117.2646723,Solana Beach,San Diego County
373,California,92078,48009,23037,24972,37.3,48009,6618,13.78491533,65686,33006.0,1224,2.549521965,18407,1991,432600,35864,1485,383,3670,2824,33.115866499999996,-117.185294,San Marcos,San Diego County
374,California,92081,28976,14558,14418,34.8,28976,4038,13.9356709,60682,28615.0,930,3.209552733,10970,1986,433800,22857,692,64,2880,1304,33.1778834,-117.25341840000002,Vista,San Diego County
375,California,92082,18722,9632,9090,41.6,18722,2614,13.96218353,76530,30328.0,735,3.925862622,6629,1988,459900,15551,123,1075,400,937,33.2300939,-117.00878770000001,Valley Center,San Diego County
376,California,92083,37367,19550,17817,32.3,37367,6314,16.89726229,52123,20245.0,699,1.8706345169999998,11450,1978,341000,30102,1341,195,1369,2910,33.2013734,-117.2529145,Vista,San Diego County
377,California,92084,50915,24988,25927,35.4,50915,8527,16.74752038,56501,25362.0,1608,3.1582048510000003,15946,1978,435500,42127,1444,250,1414,4232,33.2143717,-117.20881670000001,Vista,San Diego County
379,California,92091,1473,791,682,53.6,1473,19,1.2898845890000001,145705,77753.0,26,1.7651052269999998,687,1986,974400,1335,0,0,138,0,33.0468003,-117.19117490000001,Rancho Santa Fe,San Diego County
380,California,92101,36857,21590,15267,37.9,36857,7574,20.54969205,57209,53630.0,1270,3.44574979,25528,1999,485500,28139,3092,108,3054,638,32.7269669,-117.1647094,San Diego,San Diego County
381,California,92102,44778,23352,21426,30.9,44778,13080,29.21077315,42464,20503.0,1678,3.747375944,15381,1957,325200,31554,4472,188,2670,3645,32.7162223,-117.13235790000002,San Diego,San Diego County
382,California,92103,33873,17189,16684,39.3,33873,3213,9.485430874,72200,53613.0,990,2.9226817819999997,19348,1969,637600,27823,1437,105,2210,728,32.749789,-117.16765009999999,San Diego,San Diego County
383,California,92104,45788,23131,22657,34.6,45788,6958,15.19612125,52029,35185.0,2135,4.662793745,22916,1965,496900,34549,3301,294,2841,2055,32.739867100000005,-117.1205925,San Diego,San Diego County
385,California,92106,18864,9719,9145,37.3,18864,1211,6.419635284,83288,50098.0,657,3.4828244269999997,7968,1959,856200,15732,693,203,1129,312,32.7090984,-117.241156,San Diego,San Diego County
386,California,92107,29292,14585,14707,35.7,29292,2816,9.613546361000001,73088,43288.0,1151,3.9294005189999996,14422,1962,745600,26131,455,88,889,707,32.7409782,-117.24997490000001,San Diego,San Diego County
387,California,92108,20899,10451,10448,31.8,20899,3173,15.18254462,65586,40685.0,983,4.703574334,12115,1992,299400,14586,1786,125,2129,1031,32.7742488,-117.14118149999999,San Diego,San Diego County
388,California,92109,48430,25307,23123,30.9,48430,7153,14.769770800000002,71098,44739.0,1741,3.594879207,26100,1970,740300,44145,431,311,1393,947,32.7920948,-117.2323367,San Diego,San Diego County
389,California,92110,28508,13851,14657,32.8,28508,3664,12.85253262,61310,32007.0,814,2.855338852,11991,1971,516400,23348,983,183,2051,487,32.765731800000005,-117.199996,San Diego,San Diego County
390,California,92111,48380,24629,23751,36.3,48380,6841,14.14014055,60134,28565.0,1954,4.0388590330000005,17442,1969,434000,29968,2374,340,10289,2456,32.825642699999996,-117.15588670000001,San Diego,San Diego County
391,California,92113,57887,30738,27149,26.1,57887,19071,32.94522086,31001,13457.0,3696,6.384853249,13707,1961,284000,23318,6448,557,2590,23602,32.6980553,-117.1205925,San Diego,San Diego County
392,California,92114,69688,34940,34748,34.4,69688,11306,16.223740099999997,58036,20083.0,4602,6.603719435,18486,1971,324200,18460,13592,590,17375,15661,32.7040143,-117.04998590000002,San Diego,San Diego County
394,California,92116,32920,16852,16068,35.1,32920,4057,12.32381531,60362,40609.0,1392,4.228432563999999,17103,1961,529600,25439,2357,152,1875,1196,32.767917600000004,-117.12353390000001,San Diego,San Diego County
395,California,92117,54489,27731,26758,39.4,54489,6006,11.02240819,66297,33866.0,2216,4.066875883,21502,1964,503700,41872,1018,777,5779,2334,32.8250767,-117.20293629999999,San Diego,San Diego County
396,California,92118,23473,11821,11652,40.3,23473,1219,5.193200699,92413,53373.0,508,2.164188642,11196,1973,1332500,21065,765,94,608,204,32.6920499,-117.19117490000001,Coronado,San Diego County
397,California,92119,23456,10964,12492,44.2,23456,1665,7.098396998999999,74507,37844.0,707,3.0141541610000004,9638,1969,470900,19702,658,90,1337,645,32.8112871,-117.0382158,San Diego,San Diego County
398,California,92120,28518,14712,13806,40.1,28518,2561,8.980293148,85275,43486.0,935,3.27863104,11820,1970,522500,23131,1365,237,2354,366,32.792626399999996,-117.07352409999999,San Diego,San Diego County
399,California,92121,4588,2577,2011,29.9,4588,914,19.92153444,101906,47589.0,158,3.443766347,1818,1992,694300,2421,52,0,1682,257,32.8981142,-117.20293629999999,San Diego,San Diego County
400,California,92122,47314,24284,23030,30.3,47314,10831,22.89174452,73756,40358.0,1355,2.863845796,21319,1985,628800,27261,1299,222,15709,805,32.856384600000005,-117.20293629999999,San Diego,San Diego County
401,California,92123,30202,15421,14781,33.2,30202,2912,9.64174558,72245,34198.0,1131,3.744785114,11824,1974,442800,18785,2610,210,4611,857,32.8102534,-117.13235790000002,San Diego,San Diego County
402,California,92124,31061,14844,16217,31.3,31061,2218,7.1407874829999995,82037,37133.0,852,2.742989601,11550,1981,543400,21436,2063,114,4017,698,32.8250787,-117.091176,San Diego,San Diego County
403,California,92126,80685,41760,38925,33.9,80685,5982,7.414017475,90006,32843.0,2794,3.462849352,24459,1980,434900,30048,3647,280,37715,2808,32.9184763,-117.13824040000002,San Diego,San Diego County
404,California,92127,43588,21002,22586,37.0,43588,1861,4.269523722,117150,52294.0,753,1.72753969,14873,2001,670600,26188,442,100,13838,124,33.0227476,-117.13824040000002,San Diego,San Diego County
405,California,92128,49522,23213,26309,43.3,49522,2363,4.771616655,96026,45714.0,1512,3.053188482,21306,1986,545900,33631,1093,51,11414,458,33.0013938,-117.07352409999999,San Diego,San Diego County
406,California,92129,55780,27176,28604,38.1,55780,3040,5.449982072,115260,42487.0,1737,3.114019362,18298,1986,621000,32325,2007,137,16698,1141,32.9657005,-117.1147095,San Diego,San Diego County
407,California,92130,51757,25557,26200,38.3,51757,2897,5.597310509,136855,63980.0,1513,2.923276079,19241,1997,890000,32838,1141,176,14550,362,32.9436607,-117.20881670000001,San Diego,San Diego County
408,California,92131,34425,16319,18106,39.0,34425,1320,3.8344226580000003,120584,50721.0,907,2.634713145,11868,1992,660500,22812,683,21,8708,265,32.8932137,-117.06763980000001,San Diego,San Diego County
409,California,92132,0,0,0,-666666666.0,0,0,,-666666666,-666666666.0,0,,0,-666666666,-666666666,0,0,0,0,0,32.7150419,-117.17242879999999,San Diego,San Diego County
411,California,92135,851,702,149,21.8,851,0,0.0,-666666666,22285.0,0,0.0,0,-666666666,-666666666,645,114,6,49,22,32.700990000000004,-117.20863999999999,San Diego,San Diego County
412,California,92139,36720,17564,19156,34.2,36720,4977,13.55392157,57442,20600.0,1754,4.776688453,11041,1976,316600,16584,4171,276,10853,1950,32.685825699999995,-117.0382158,San Diego,San Diego County
414,California,92145,2096,1018,1078,35.9,2096,34,1.622137405,202563,69866.0,0,0.0,593,2006,1239700,1277,77,0,619,16,32.8728949,-117.13235790000002,San Diego,San Diego County
415,California,92147,569,482,87,22.0,569,0,0.0,-666666666,17986.0,0,0.0,0,-666666666,-666666666,436,101,0,15,8,32.725529200000004,-117.218372,San Diego,San Diego County
416,California,92154,88016,44620,43396,33.5,88016,11993,13.62593165,61618,19129.0,4856,5.517178695,22478,1980,321300,61281,4544,393,11266,5865,32.5967198,-116.9028125,San Diego,San Diego County
417,California,92155,528,509,19,22.6,528,0,0.0,-666666666,23548.0,0,0.0,0,-666666666,-666666666,324,90,3,54,44,32.6771442,-117.15846,San Diego,San Diego County
384,California,92105,72724,35594,37130,29.6,72724,20186,27.75699906,37908,15962.0,3820,5.252736373,22715,1968,295400,37967,10664,334,13094,7715,32.7348953,-117.0970596,Mid-City,San Diego
393,California,92115,64410,32081,32329,27.9,64410,16512,25.63577084,46994,22882.0,2891,4.488433473,22671,1964,413000,39649,9230,362,8810,2989,32.761275899999994,-117.07352409999999,Mid-City,San Diego
410,California,92134,216,194,22,23.1,216,0,0.0,-666666666,25644.0,0,0.0,0,-666666666,-666666666,148,27,0,0,24,32.7240705,-117.1463285,Balboa Park,San Diego
413,California,92140,3112,2982,130,20.1,3112,0,0.0,-666666666,17969.0,22,0.706940874,34,1967,-666666666,2507,309,51,68,14,32.7407191,-117.2036713,Point Loma,San Diego
418,California,92173,32416,15193,17223,29.8,32416,8882,27.40004936,37166,12757.0,2370,7.311204344,8228,1979,314300,27423,232,38,482,3498,32.549744399999994,-117.0382158,San Ysidro,San Diego
264,California,91701,40870,20361,20509,40.1,40870,2881,7.049180327999999,83426,33684.0,1833,4.484952288,13588,1980,424300,29303,2232,112,3494,3351,34.135667299999994,-117.6141457,Rancho Cucamonga,San Bernardino County
267,California,91708,2893,635,2258,36.2,2893,51,1.762875907,82833,11831.0,23,0.795022468,326,2005,391400,1000,355,45,747,335,33.9522626,-117.6493515,Chino,San Bernardino County
269,California,91710,87071,50654,36417,36.4,87071,8557,9.827611949,72969,23041.0,3417,3.924383549,22566,1980,370300,46591,4452,462,9616,19220,34.0120229,-117.6786847,Chino,San Bernardino County
274,California,91730,68807,33906,34901,33.4,68807,8667,12.59610214,63567,26492.0,3475,5.050358248,24642,1987,326200,41289,8834,521,7926,5888,34.096531299999995,-117.5848025,Rancho Cucamonga,San Bernardino County
278,California,91737,25508,12251,13257,40.3,25508,1813,7.107574093999999,99333,39040.0,1062,4.163399718,8404,1985,522100,17448,2106,61,3049,1447,34.1787581,-117.5848025,Rancho Cucamonga,San Bernardino County
279,California,91739,38681,19804,18877,36.5,38681,1641,4.242392906,100336,36671.0,1777,4.5939867119999995,11836,2002,500100,22072,3542,504,7231,3655,34.1547243,-117.51436029999999,Rancho Cucamonga,San Bernardino County
291,California,91761,59933,29116,30817,32.5,59933,7817,13.0428979,65154,21538.0,2405,4.0128143089999995,17365,1982,310400,28827,3532,403,3998,20033,34.034814399999995,-117.5848025,Ontario,San Bernardino County
292,California,91762,58223,28831,29392,32.5,58223,10463,17.97056146,50309,18560.0,2655,4.560053587,18041,1972,292700,27416,3498,574,2668,21703,34.042015299999996,-117.6610854,Ontario,San Bernardino County
293,California,91763,37786,18549,19237,32.4,37786,6698,17.72614196,50573,18379.0,1724,4.562536389,11104,1971,281500,15023,1288,195,3797,16172,34.0745742,-117.6962824,Montclair,San Bernardino County
294,California,91764,54303,26670,27633,30.9,54303,10805,19.89761155,50728,18807.0,2917,5.371710587000001,16825,1972,274900,26806,3447,307,2895,18292,34.073986600000005,-117.6141457,Ontario,San Bernardino County
304,California,91784,25999,12548,13451,46.7,25999,1184,4.5540213089999995,102209,45419.0,518,1.992384322,9457,1981,550000,19460,836,125,3104,1361,34.1616368,-117.6552185,Upland,San Bernardino County
305,California,91786,52951,25033,27918,34.7,52951,10658,20.12804291,51651,24184.0,1797,3.393703613,20416,1973,368300,29633,3677,234,3549,13430,34.103699600000006,-117.6610854,Upland,San Bernardino County
436,California,92242,1332,629,703,61.1,1332,242,18.16816817,29911,23485.0,57,4.279279279,1631,1981,58800,1231,0,47,0,10,34.1705136,-114.32225770000001,Earp,San Bernardino County
441,California,92252,8874,4579,4295,41.6,8874,2371,26.71850349,35449,21860.0,641,7.22334911,5461,1976,117900,7279,53,38,260,547,34.193766,-116.2540856,Joshua Tree,San Bernardino County
444,California,92256,3105,1600,1505,49.7,3105,499,16.07085346,35405,24984.0,172,5.539452496,2017,1973,108900,2788,10,0,8,217,34.076108399999995,-116.5845767,Morongo Valley,San Bernardino County
