,City,tweet_created_at,hashtags,text,screen_name,user_id,user_created_at,user_friends_count,user_statuses_count,tweet_id,compound,neg,pos,neu
1778,Beverly Hills,Tue Dec 19 20:00:01 +0000 2017,"[{'text': 'LALATE', 'indices': [2, 9]}, {'text': 'BREAKINGNEWS', 'indices': [12, 25]}, {'text': 'THOMASFIRE', 'indices': [26, 37]}]","🔥 #LALATE 🔥 #BREAKINGNEWS
#THOMASFIRE 
* NEW OVERNIGHT REPORT *
12 AM PST UPDATE!!
https://t.co/wHtUii85hV

Evacuat… https://t.co/HU8NeE3uJf",LALATE,43846520,Mon Jun 01 07:05:19 +0000 2009,2321,202570,943209322497978369,0.0,0.0,0.0,1.0
1779,Beverly Hills,Tue Dec 19 19:59:39 +0000 2017,"[{'text': 'FACTS', 'indices': [33, 39]}]","RT @WestMidsFire: Smoke Detector #FACTS!

🔥The first automatic electric fire alarm was patented in 1890 by Francis Robbins Upton, an associ…",simon_hardiman,2197735319,Wed Nov 27 09:53:14 +0000 2013,552,2773,943209231033032704,-0.6239,0.211,0.0,0.789
1780,Beverly Hills,Tue Dec 19 19:58:45 +0000 2017,"[{'text': 'VenturaMQG', 'indices': [16, 27]}]",RT @TheMQG: The #VenturaMQG is requesting charity blocks to be made to help the victims of the Thomas Fire in Ventura County. The block des…,anne_laflamme,739566290,Mon Aug 06 01:04:14 +0000 2012,147,801,943209004041252871,-0.4588,0.279,0.162,0.559
1781,Beverly Hills,Tue Dec 19 19:57:58 +0000 2017,[],"RT @350: We're more than halfway into December, and we may be seeing the largest fire in California's history. We need bold action to stop…",ClimateElf,839641833219182592,Thu Mar 09 00:59:47 +0000 2017,695,48580,943208808687468544,0.0516,0.086,0.093,0.821
1782,Beverly Hills,Tue Dec 19 19:57:15 +0000 2017,[],"270,500-acre Thomas Fire destroys homes in Montecito, Calif. https://t.co/3bqAT7QWcG",HomeInfoMax,2287286563,Sat Jan 11 23:00:12 +0000 2014,1562,11767,943208629317939200,-0.7184,0.462,0.0,0.538
1783,Beverly Hills,Tue Dec 19 19:57:08 +0000 2017,[],RT @KEYTNC3JohnP: APPRECIATION- Portland fire crews taking a break at Santa Barbara's famous JOE'S Café while fighting the massive Thomas f…,Jgomez_2,3151915794,Sun Apr 12 22:23:38 +0000 2015,513,2011,943208596778520576,0.0343,0.189,0.156,0.656
1784,Beverly Hills,Tue Dec 19 19:56:29 +0000 2017,"[{'text': 'ThomasFire', 'indices': [10, 21]}]",RT @KSBY: #ThomasFire update: The evacuation order for all areas north of Highway 192 to East Camino Cielo between Ladera Lane and Cravens…,randibaker01,2590278009,Sat Jun 07 20:43:50 +0000 2014,1543,148607,943208435369332736,0.0,0.0,0.0,1.0
1785,Beverly Hills,Tue Dec 19 19:56:28 +0000 2017,[],More extreme fire behavior I filmed up near Gibraltar Road on the Thomas Fire. It is December right????? 🤔 https://t.co/nfXAIibo3I,ECHO021,112080954,Sun Feb 07 06:02:04 +0000 2010,87,206,943208431812362240,-0.7217,0.274,0.0,0.726
1786,Beverly Hills,Tue Dec 19 19:56:20 +0000 2017,[],"RT @mayalau: New Yorker translation. This is the size of the Thomas fire in Southern California, laid over a map of NYC (&amp; other cities) so…",BlkCarmenSDiego,23723046,Wed Mar 11 04:35:10 +0000 2009,646,355470,943208396144115714,-0.34,0.091,0.0,0.909
1787,Beverly Hills,Tue Dec 19 19:55:42 +0000 2017,[],"@JerryBrownGov @JerryBrownGov there is a total of 8,500 fire fighters tackling the Thomas fire. That's not enough.… https://t.co/AsmOEgnOPp",shawnpaullopez1,2975798532,Mon Jan 12 05:32:03 +0000 2015,1920,32350,943208239834980352,-0.6124,0.3,0.0,0.7
1788,Beverly Hills,Tue Dec 19 19:55:26 +0000 2017,[],How local farmers are coping with the devastating Thomas fire - https://t.co/UI16zob744 via https://t.co/BJJW8qrcFn,gdlcolorado,14345404,Wed Apr 09 20:43:51 +0000 2008,13745,32993,943208172369559552,-0.7717,0.379,0.0,0.621
1789,Beverly Hills,Tue Dec 19 19:55:03 +0000 2017,"[{'text': 'ThomasFire', 'indices': [11, 22]}]","RT @Edhat: #ThomasFire Numbers:
Acres: 271,750
Containment: 50%
Fatalities: 2
Injuries: 3
Homes Destroyed: 1,044
Homes Damaged: 259
Homes T…",mommacatperez,1331235877,Sat Apr 06 10:11:49 +0000 2013,23,902,943208072515764228,-0.875,0.4,0.0,0.6
1790,Beverly Hills,Tue Dec 19 19:55:02 +0000 2017,[],Funeral procession for firefighter killed in Thomas blaze passing through fire-affected counties https://t.co/KfBeaEdrq5,dariaibntamas,1694732888,Fri Aug 23 20:25:45 +0000 2013,100,4645,943208071769313280,-0.7906,0.389,0.0,0.611
1791,Beverly Hills,Tue Dec 19 19:54:49 +0000 2017,[],@PopCulture @RobLowe Thank you for feeding and supporting the firefighters working the Thomas Fire.  I hope you can… https://t.co/ti2xj4o3fG,C1Gil,161553975,Thu Jul 01 04:09:53 +0000 2010,1006,593,943208017264230402,0.7096,0.097,0.336,0.567
1792,Beverly Hills,Tue Dec 19 19:54:49 +0000 2017,[],@PopCulture @RobLowe Thank you for feeding and supporting the firefighters working the Thomas Fire.  I hope you can… https://t.co/ti2xj4o3fG,C1Gil,161553975,Thu Jul 01 04:09:53 +0000 2010,1006,593,943208017264230402,0.7096,0.097,0.336,0.567
1793,Beverly Hills,Tue Dec 19 19:54:46 +0000 2017,[],RT @KQED: The suit also alleges that water hydrants operated by the city of Ventura and the Casitas Municipal Water District didn’t work pr…,FREEthedoc,1705443313,Tue Aug 27 19:12:56 +0000 2013,701,1451,943208003536171008,0.0,0.0,0.0,1.0
1794,Beverly Hills,Tue Dec 19 19:54:19 +0000 2017,"[{'text': 'ThomasFire', 'indices': [54, 65]}]","Incredible video and photos: Firefighter Helps Battle #ThomasFire

“In nearly 20 years of firefighting, today was h… https://t.co/4L4RXEFuHY",dmac5dmark2,85218923,Mon Oct 26 02:27:06 +0000 2009,3269,33867,943207890071851008,0.0,0.123,0.123,0.755
1795,Beverly Hills,Tue Dec 19 19:54:13 +0000 2017,[],Check out the wind I keep talking about on the Thomas Fire Saturday. We were trying to regroup and re engage and ne… https://t.co/4ueMzKYOSv,ECHO021,112080954,Sun Feb 07 06:02:04 +0000 2010,87,206,943207862704136194,0.0,0.093,0.093,0.814
1796,Beverly Hills,Tue Dec 19 19:53:34 +0000 2017,"[{'text': 'Thomas', 'indices': [48, 55]}]","More evacuation order/warning updates today for #Thomas Fire
https://t.co/nBUwHTr2uE",magnoli,18790117,Fri Jan 09 03:10:21 +0000 2009,488,4870,943207701391204352,-0.34,0.231,0.0,0.769
1797,Beverly Hills,Tue Dec 19 19:53:06 +0000 2017,[],"Oprah, Katy Perry &amp; More Celebrities' Families Impacted by Wildfires - Footwear News https://t.co/aRN5cJatkE",KatyPerrysRoar1,1736184050,Fri Sep 06 18:27:56 +0000 2013,968,276037,943207582214242305,0.0,0.0,0.0,1.0
1798,Beverly Hills,Tue Dec 19 19:53:04 +0000 2017,[],Thomas Fire (Wildfire) https://t.co/6laFXKFB0Y,Fireground,18531849,Thu Jan 01 17:52:24 +0000 2009,2018,28028,943207575440334848,-0.34,0.444,0.0,0.556
1799,Beverly Hills,Tue Dec 19 19:52:28 +0000 2017,[],"RT @mayalau: New Yorker translation. This is the size of the Thomas fire in Southern California, laid over a map of NYC (&amp; other cities) so…",Quinn__Robinson,923619429249794049,Thu Oct 26 18:36:46 +0000 2017,112,2500,943207425422659584,-0.34,0.091,0.0,0.909
1800,Beverly Hills,Tue Dec 19 19:52:18 +0000 2017,[],RT @DanielNMiller: Haunting @yamphoto images of Thomas Fire devastation. https://t.co/qZU2zMmLV9,anniema15,116299080,Sun Feb 21 23:32:43 +0000 2010,460,1970,943207383290994689,-0.743,0.51,0.0,0.49
1801,Beverly Hills,Tue Dec 19 19:52:15 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",hchilds88,399149034,Thu Oct 27 02:08:07 +0000 2011,137,5940,943207367558098944,0.2732,0.105,0.197,0.699
1802,Beverly Hills,Tue Dec 19 19:52:02 +0000 2017,"[{'text': 'ClipTrends', 'indices': [46, 57]}, {'text': 'VideoTrends', 'indices': [58, 70]}, {'text': 'Ne', 'indices': [71, 74]}, {'text': 'Disasters', 'indices': [75, 85]}, {'text': 'Fires', 'indices': [86, 92]}, {'text': 'Fox_News', 'indices': [93, 102]}, {'text': 'Jon_Scott', 'indices': [103, 113]}]",California's Thomas Fire now 50 percent ... - #ClipTrends #VideoTrends #Ne #Disasters #Fires #Fox_News #Jon_Scott… https://t.co/EfuE4JAKBT,ClipTrends,783696879347310592,Wed Oct 05 15:54:31 +0000 2016,7,68317,943207313602514944,-0.34,0.146,0.0,0.854
1803,Beverly Hills,Tue Dec 19 19:51:53 +0000 2017,"[{'text': 'ThomasFire', 'indices': [24, 35]}]","RT @SBCreeks: Important #ThomasFire info and links from @CityofSBarbara 
https://t.co/RQAb39FPd5",HospiceofSB,19925674,Mon Feb 02 19:43:39 +0000 2009,1502,3974,943207278227763200,0.2023,0.0,0.167,0.833
1804,Beverly Hills,Tue Dec 19 19:51:12 +0000 2017,[],"Oprah, Katy Perry &amp; More Stars' Families Are Evacuated As 'Volatile' Thomas Fire Engulfs Montecito - Hollywood Life… https://t.co/7PxMBgtfBC",KatyPerryNewsUK,2776443246,Thu Aug 28 13:47:23 +0000 2014,776,5477,943207105992855552,-0.34,0.124,0.0,0.876
1805,Beverly Hills,Tue Dec 19 19:51:08 +0000 2017,[],"Oprah, Katy Perry &amp; More Stars' Families Are Evacuated As 'Volatile' Thomas Fire Engulfs Montecito - Hollywood Life… https://t.co/zE6Y41GZL3",iKattyperryNews,843502998055657472,Sun Mar 19 16:42:41 +0000 2017,1,2178,943207088183898112,-0.34,0.124,0.0,0.876
1806,Beverly Hills,Tue Dec 19 19:50:55 +0000 2017,[],RT @LAPDCARRANZA: Alejandro Rivas reporting from the Thomas Fire. Promoted to 2nd Sawyer. Currently on a 14 day assignment at the Thomas Fi…,RichFM39517086,1529421373,Wed Jun 19 01:58:01 +0000 2013,5001,334376,943207034975064064,0.1027,0.095,0.111,0.794
1807,Beverly Hills,Tue Dec 19 19:50:38 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @latimes: The #ThomasFire is now the third-largest fire in California history, but it'll probably become the second within the next day…",YasminneeNG,253407691,Thu Feb 17 05:14:25 +0000 2011,339,38207,943206962535186433,-0.1779,0.075,0.0,0.925
1808,Beverly Hills,Tue Dec 19 19:50:33 +0000 2017,"[{'text': 'ThomasFire', 'indices': [95, 106]}]",RT @CBSLA: Actor @RobLowe wanted to show 'respect' and 'gratitude' for fire crews battling the #ThomasFire. So he invited them into his hom…,RichFM39517086,1529421373,Wed Jun 19 01:58:01 +0000 2013,5001,334376,943206941597294592,-0.5423,0.176,0.0,0.824
1809,Beverly Hills,Tue Dec 19 19:50:26 +0000 2017,[],"RT @mayalau: New Yorker translation. This is the size of the Thomas fire in Southern California, laid over a map of NYC (&amp; other cities) so…",Postxman,802373517966618624,Sat Nov 26 04:48:48 +0000 2016,191,6077,943206913734410246,-0.34,0.091,0.0,0.909
1810,Beverly Hills,Tue Dec 19 19:50:21 +0000 2017,[],RT @JosephSerna: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/kn6NZXXqnr @haileybranson @nicolesa…,haileybranson,24596887,Sun Mar 15 22:17:06 +0000 2009,2784,11758,943206891005493248,-0.34,0.124,0.0,0.876
1811,Beverly Hills,Tue Dec 19 19:49:35 +0000 2017,[],RT @JosephSerna: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/kn6NZXXqnr @haileybranson @nicolesa…,nicolesantacruz,20207956,Fri Feb 06 01:12:21 +0000 2009,1457,4883,943206700370112512,-0.34,0.124,0.0,0.876
1812,Beverly Hills,Tue Dec 19 19:49:34 +0000 2017,[],Laguna Niguel family rallys to collect donations for Thomas Fire victims – Orange County Register https://t.co/QRmAUtTMKT,JaniceBrown55,4839933526,Sat Jan 23 21:33:24 +0000 2016,17,66686,943206695295176707,-0.5719,0.266,0.0,0.734
1813,Beverly Hills,Tue Dec 19 19:49:15 +0000 2017,"[{'text': 'RobLowe', 'indices': [10, 18]}, {'text': 'ThomasFire', 'indices': [68, 79]}]",RT @ABC7: #RobLowe hosts thank-you dinner for firefighters battling #ThomasFire who saved his Montecito home https://t.co/zMuLfSf7pz,Raul_canelo,2914834269,Thu Dec 11 02:09:49 +0000 2014,158,43007,943206616429498368,0.1779,0.111,0.148,0.741
1814,Beverly Hills,Tue Dec 19 19:48:43 +0000 2017,[],RT @Whitegate_Elm: We have enjoyed making our Tudor houses. We are looking forward to making our Pudding Lane on Wednesday. We hope Thomas…,SchoolWhitegate,1898331883,Mon Sep 23 20:14:06 +0000 2013,44,660,943206481826140160,0.7351,0.0,0.228,0.772
1815,Beverly Hills,Tue Dec 19 19:48:07 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",janesternt,791313375875702784,Wed Oct 26 16:19:45 +0000 2016,4594,11088,943206327932796928,0.2732,0.105,0.197,0.699
1816,Beverly Hills,Tue Dec 19 19:47:58 +0000 2017,[],"RT @NASA: Seen by @NASAEarth satellites in space, the Thomas Fire in CA continues to burn and is currently the 3rd largest in the state’s h…",_maryhshultz,1431608161,Wed May 15 22:01:17 +0000 2013,2665,121766,943206293535412225,-0.34,0.088,0.0,0.912
1817,Beverly Hills,Tue Dec 19 19:47:17 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",Daisy49103,379648875,Sun Sep 25 09:44:26 +0000 2011,6375,88490,943206120956579840,0.2732,0.105,0.197,0.699
1818,Beverly Hills,Tue Dec 19 19:47:11 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",SIBREA,198384053,Mon Oct 04 04:15:00 +0000 2010,4729,25473,943206096331620352,0.2732,0.105,0.197,0.699
1819,Beverly Hills,Tue Dec 19 19:46:35 +0000 2017,[],Map: How the Thomas Fire Grew Into One of California's Largest Wildfires https://t.co/PwFqrZEU8L,JoeFreedomLove,2735511486,Fri Aug 15 20:59:39 +0000 2014,38920,494443,943205943797415936,-0.34,0.167,0.0,0.833
1820,Beverly Hills,Tue Dec 19 19:46:12 +0000 2017,"[{'text': 'VenturaMQG', 'indices': [16, 27]}]",RT @TheMQG: The #VenturaMQG is requesting charity blocks to be made to help the victims of the Thomas Fire in Ventura County. The block des…,hanniganlaw,21413792,Fri Feb 20 17:12:50 +0000 2009,372,22306,943205845415763968,-0.4588,0.279,0.162,0.559
1821,Beverly Hills,Tue Dec 19 19:46:01 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",Jojoinguette,928752870450778118,Thu Nov 09 22:35:14 +0000 2017,80,24303,943205800515915777,0.2732,0.105,0.197,0.699
1822,Beverly Hills,Tue Dec 19 19:45:16 +0000 2017,[],"The California wildfires have been devastating, with the Thomas Fire still continuing to grow in… https://t.co/ZEzB4qsCaZ",RueMagazine,155011948,Sat Jun 12 21:44:29 +0000 2010,2859,24318,943205613097684994,-0.7717,0.324,0.0,0.676
1823,Beverly Hills,Tue Dec 19 19:45:06 +0000 2017,[],Thomas Fire (Wildfire) https://t.co/6riywLYdUu,Fireground,18531849,Thu Jan 01 17:52:24 +0000 2009,2018,28028,943205570395246592,-0.34,0.444,0.0,0.556
1824,Beverly Hills,Tue Dec 19 19:45:05 +0000 2017,[],Multimillion-dollar homes in the Montecito area are reduced to ashes by the Thomas fire https://t.co/yV5A16SV4D,bemcwilliam,394150751,Wed Oct 19 17:01:58 +0000 2011,5001,7163,943205566830100480,-0.34,0.146,0.0,0.854
1825,Beverly Hills,Tue Dec 19 19:44:57 +0000 2017,[],"RT @CivilEats: More than 100,000 people have been evacuated from the Thomas Fire. But farmworkers have stayed on the job, breathing in smok…",domzavala,3139475557,Sat Apr 04 21:24:51 +0000 2015,293,9166,943205534483619841,-0.34,0.098,0.0,0.902
1826,Beverly Hills,Tue Dec 19 19:44:54 +0000 2017,[],RT @anblanx: Map: How the Thomas Fire Grew Into One of California's Largest Wildfires https://t.co/pZuMYDtqP0 via @JonathanNBCLA,kate_hawkins776,816266138,Mon Sep 10 23:50:35 +0000 2012,878,96513,943205521187782656,-0.34,0.13,0.0,0.87
1827,Beverly Hills,Tue Dec 19 19:44:50 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",MarcDavidGaudry,459612537,Mon Jan 09 21:28:26 +0000 2012,3436,192576,943205502028341248,0.2732,0.105,0.197,0.699
1828,Beverly Hills,Tue Dec 19 19:44:18 +0000 2017,[],RT @CNNent: Rob Lowe thanks firefighters battling the Thomas Fire with a home-cooked meal. https://t.co/a3vJO9Nmrk,rabia_saghar,747100201110933508,Sun Jun 26 16:12:23 +0000 2016,236,2113,943205368930471938,-0.5719,0.377,0.205,0.419
1829,Beverly Hills,Tue Dec 19 19:44:14 +0000 2017,[],RT @latimes: How local farmers are coping with the devastating Thomas fire https://t.co/WYeNkRDbyg https://t.co/o8A0hUZB6b,Deutscher39,2227669884,Tue Dec 03 04:04:06 +0000 2013,59,1470,943205350420897792,-0.7717,0.358,0.0,0.642
1830,Beverly Hills,Tue Dec 19 19:43:50 +0000 2017,[],"RT @samidimples: In honor of a brave fire fighter who fought the intense Thomas Fire, Cory Iverson, lost his life. Today he was being broug…",DamianASilveira,1506864894,Tue Jun 11 21:29:39 +0000 2013,68,583,943205253008146432,0.0258,0.269,0.272,0.458
1831,Beverly Hills,Tue Dec 19 19:43:37 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",Avgeeker1,930921203635818497,Wed Nov 15 22:11:25 +0000 2017,39,450,943205196431265793,0.2732,0.105,0.197,0.699
1832,Beverly Hills,Tue Dec 19 19:43:04 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",Awhatdafudge,531566757,Tue Mar 20 17:41:54 +0000 2012,2331,167465,943205056433803264,0.2732,0.105,0.197,0.699
1833,Beverly Hills,Tue Dec 19 19:43:00 +0000 2017,[],RT @NatCounterPunch: The Thomas fire has now swept through territory once lightly populated with Chumash Indians who were known to use cont…,ColdWarrior2000,2726026615,Tue Aug 12 11:38:07 +0000 2014,4438,64136,943205042055733248,-0.34,0.103,0.0,0.897
1834,Beverly Hills,Tue Dec 19 19:42:19 +0000 2017,[],Images from Saturday’s wind driven run on the Thomas Fire. Adapted and overcame working as a Branch Director and us… https://t.co/OnoS3nP7s7,ECHO021,112080954,Sun Feb 07 06:02:04 +0000 2010,87,206,943204868243693568,-0.34,0.112,0.0,0.888
1835,Beverly Hills,Tue Dec 19 19:41:48 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",yosiyosi28071,757135770813464576,Sun Jul 24 08:50:09 +0000 2016,197,178482,943204737804939264,0.2732,0.105,0.197,0.699
1836,Beverly Hills,Tue Dec 19 19:41:41 +0000 2017,"[{'text': 'ThomasFire', 'indices': [20, 31]}, {'text': 'CaWildfire', 'indices': [73, 84]}]","RT @gina_k210: FYI: #ThomasFire is on track to becoming THE No.1 biggest #CaWildfire. Right now it's 271,500. 2012's Rush Fire was 271,911…",SantaMariaTimes,18472450,Tue Dec 30 07:12:07 +0000 2008,738,28989,943204708629479429,0.0343,0.096,0.102,0.802
1837,Beverly Hills,Tue Dec 19 19:41:37 +0000 2017,"[{'text': 'ThomasFire', 'indices': [20, 31]}, {'text': 'CaWildfire', 'indices': [73, 84]}]","RT @gina_k210: FYI: #ThomasFire is on track to becoming THE No.1 biggest #CaWildfire. Right now it's 271,500. 2012's Rush Fire was 271,911…",LompocRecord,152060321,Sat Jun 05 00:07:27 +0000 2010,206,7916,943204695178383360,0.0343,0.096,0.102,0.802
1838,Beverly Hills,Tue Dec 19 19:41:27 +0000 2017,[],RT @latimes: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/iHIXv6Up3B https://t.co/6EINjfzFcQ,RemyKyd,777909664188997638,Mon Sep 19 16:38:11 +0000 2016,122,67979,943204650894766080,-0.34,0.13,0.0,0.87
1839,Beverly Hills,Tue Dec 19 19:41:26 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",RalphOrtiz34,3051581142,Sun Mar 01 02:06:40 +0000 2015,200,3669,943204646931390464,0.2732,0.105,0.197,0.699
1840,Beverly Hills,Tue Dec 19 19:41:16 +0000 2017,[],Southern Cali’s Thomas fire now 50 percent contained.,Alice77Winn,863958169118224385,Mon May 15 03:24:13 +0000 2017,1438,11268,943204604354973707,-0.34,0.255,0.0,0.745
1841,Beverly Hills,Tue Dec 19 19:40:53 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",DezmoBluefire,870054445287124992,Wed May 31 23:08:39 +0000 2017,98,5226,943204509236498434,0.2732,0.105,0.197,0.699
1842,Beverly Hills,Tue Dec 19 19:40:47 +0000 2017,[],RT @KEYTNC3JohnP: APPRECIATION- Portland fire crews taking a break at Santa Barbara's famous JOE'S Café while fighting the massive Thomas f…,sofiaisdone,3474358814,Sun Sep 06 20:48:08 +0000 2015,255,18265,943204481910448128,0.0343,0.189,0.156,0.656
1843,Beverly Hills,Tue Dec 19 19:40:04 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",DanaBoos3,828862867,Mon Sep 17 11:18:55 +0000 2012,561,170035,943204305070370817,0.2732,0.105,0.197,0.699
1844,Beverly Hills,Tue Dec 19 19:39:42 +0000 2017,[],The Thomas Fire raging through California has destroyed more than 700 homes and put the safety of many families at… https://t.co/c3r45ayD2P,liftableonline,2998683278,Tue Jan 27 19:45:51 +0000 2015,739,6206,943204209364672513,-0.7351,0.312,0.097,0.59
1845,Beverly Hills,Tue Dec 19 19:39:41 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",calUSAwrestling,2904925856,Thu Nov 20 07:54:07 +0000 2014,865,28339,943204209003864064,0.2732,0.105,0.197,0.699
1846,Beverly Hills,Tue Dec 19 19:39:24 +0000 2017,[],Laguna Niguel family rallys to collect donations for Thomas Fire victims https://t.co/9x11WaX9yu,bballdispatch,706655714840854528,Mon Mar 07 01:40:26 +0000 2016,116,114952,943204134739759107,-0.5719,0.32,0.0,0.68
1847,Beverly Hills,Tue Dec 19 19:39:21 +0000 2017,[],"RT @JillOlivaresIns: It's a Thomas Fire kind of Christmas here at Allstate....
We have disaster preparedness kits! 
We also have... https:/…",resqjuc,3322600194,Fri Aug 21 18:49:35 +0000 2015,681,2053,943204122957713408,-0.7777,0.274,0.0,0.726
1848,Beverly Hills,Tue Dec 19 19:39:09 +0000 2017,[],"Trending on @ArcGISOnline 
Thomas Fire Swipe Map
Post-fire imagery collected on Dec 11th and provided by… https://t.co/NdxOCA3qjt",pwross01,139765642,Mon May 03 16:23:52 +0000 2010,673,1164,943204073607634944,-0.34,0.13,0.0,0.87
1849,Beverly Hills,Tue Dec 19 19:39:04 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",hafeezawan0,842379110324281345,Thu Mar 16 14:16:45 +0000 2017,296,11301,943204052631945216,0.2732,0.105,0.197,0.699
1850,Beverly Hills,Tue Dec 19 19:39:02 +0000 2017,"[{'text': 'ThomasFire', 'indices': [28, 39]}]",RT @latimes: How big is the #ThomasFire? Here's what it would look like compared to Chicago https://t.co/viJLpcLsgZ https://t.co/Jf9UuYHJnL,Twytterpaytyd,262203597,Mon Mar 07 15:44:40 +0000 2011,6770,38899,943204042108411904,0.3612,0.0,0.128,0.872
1851,Beverly Hills,Tue Dec 19 19:38:36 +0000 2017,"[{'text': 'ThomasFire', 'indices': [20, 31]}, {'text': 'CaWildfire', 'indices': [73, 84]}]","RT @gina_k210: FYI: #ThomasFire is on track to becoming THE No.1 biggest #CaWildfire. Right now it's 271,500. 2012's Rush Fire was 271,911…",ThornlessRose3,891347395,Fri Oct 19 16:38:08 +0000 2012,206,859,943203933572366337,0.0343,0.096,0.102,0.802
1852,Beverly Hills,Tue Dec 19 19:38:11 +0000 2017,[],Laguna Niguel family rallys to collect donations for Thomas Fire victims – Orange County Register https://t.co/OdWSchZeid,JordanStefanski,4839810489,Sat Jan 23 21:31:09 +0000 2016,97,80667,943203828257697793,-0.5719,0.266,0.0,0.734
1853,Beverly Hills,Tue Dec 19 19:38:11 +0000 2017,[],"RT @insideclimate: The Thomas Fire is now the third-largest in the state's modern history. It has burned 259,000 acres and is still only ab…",natureguidesbc,38518450,Thu May 07 21:12:58 +0000 2009,273,1718,943203827515146240,-0.34,0.094,0.0,0.906
1854,Beverly Hills,Tue Dec 19 19:38:05 +0000 2017,"[{'text': 'ThomasFire', 'indices': [20, 31]}, {'text': 'CaWildfire', 'indices': [73, 84]}]","RT @gina_k210: FYI: #ThomasFire is on track to becoming THE No.1 biggest #CaWildfire. Right now it's 271,500. 2012's Rush Fire was 271,911…",math_burciaga,2351447083,Wed Feb 19 09:53:04 +0000 2014,446,2313,943203804274622466,0.0343,0.096,0.102,0.802
1855,Beverly Hills,Tue Dec 19 19:37:53 +0000 2017,[],"RT @NASA: Seen by @NASAEarth satellites in space, the Thomas Fire in CA continues to burn and is currently the 3rd largest in the state’s h…",nygmwahh,936762279344742400,Sat Dec 02 01:01:46 +0000 2017,40,57,943203755574435840,-0.34,0.088,0.0,0.912
1856,Beverly Hills,Tue Dec 19 19:37:37 +0000 2017,"[{'text': 'ThomasFire', 'indices': [5, 16]}, {'text': 'CaWildfire', 'indices': [58, 69]}]","FYI: #ThomasFire is on track to becoming THE No.1 biggest #CaWildfire. Right now it's 271,500. 2012's Rush Fire was… https://t.co/v9vDW5dlmU",gina_k210,2881673128,Mon Nov 17 20:30:22 +0000 2014,115,1992,943203686632837120,0.0343,0.105,0.11,0.785
1857,Beverly Hills,Tue Dec 19 19:37:36 +0000 2017,[],More images from the Saturday’s wind event on the Thomas Fire. https://t.co/5hIm12PkIh,ECHO021,112080954,Sun Feb 07 06:02:04 +0000 2010,87,206,943203682115510273,-0.34,0.179,0.0,0.821
1858,Beverly Hills,Tue Dec 19 19:37:16 +0000 2017,[],The Massive Thomas Fire Reminds Us We Need to Get Our Shit Together - https://t.co/6gR8E5WqnY,Ricardozam,48879518,Sat Jun 20 00:39:03 +0000 2009,1601,252962,943203596899880960,-0.7184,0.333,0.0,0.667
1859,Beverly Hills,Tue Dec 19 19:36:57 +0000 2017,[],"RT @CivilEats: More than 100,000 people have been evacuated from the Thomas Fire. But farmworkers have stayed on the job, breathing in smok…",ddylanjackson,1626265945,Sat Jul 27 20:24:36 +0000 2013,283,31169,943203518260719617,-0.34,0.098,0.0,0.902
1860,Beverly Hills,Tue Dec 19 19:36:44 +0000 2017,[],RT @KCOYKeith: Coast Village Road businesses in Montecito like Jeannine's Bakery and the Honor Bar back open after being shut down by the T…,Joseperezla710,917912768811909120,Wed Oct 11 00:40:32 +0000 2017,412,10368,943203464934449152,0.6908,0.0,0.206,0.794
