,City,tweet_created_at,hashtags,text,screen_name,user_id,user_created_at,user_friends_count,user_statuses_count,tweet_id
444,Crescenta,Tue Dec 19 23:06:25 +0000 2017,[],"RT @foodandwater: OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay to pi…",Lanazinger,3053265698,Sun Mar 01 18:18:32 +0000 2015,914,3009,943256231573106688
445,Crescenta,Tue Dec 19 23:06:15 +0000 2017,[],RT @kim_redford: Firefighters begin large firing operation on Thomas Fire https://t.co/8RUtUEPkSQ via @WildfireToday,cdeanandersson,436382136,Wed Dec 14 03:48:57 +0000 2011,2017,3636,943256193052573696
446,Crescenta,Tue Dec 19 23:06:09 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",PanRight,19357552,Thu Jan 22 20:01:48 +0000 2009,774,1917,943256165659525120
447,Crescenta,Tue Dec 19 23:06:08 +0000 2017,[],"RT @kim_redford: 10,000-foot hose lay on the Thomas Fire in SoCal https://t.co/gW5OTso1eE via @WildfireToday",cdeanandersson,436382136,Wed Dec 14 03:48:57 +0000 2011,2017,3636,943256163625390080
448,Crescenta,Tue Dec 19 23:05:57 +0000 2017,[],"""durr hburr technology is bad fire is scary and thomas edison was a witch"" https://t.co/bhgNQLJY0I",Wiyo_senpai,557207453,Wed Apr 18 20:49:58 +0000 2012,434,39527,943256116389179392
449,Crescenta,Tue Dec 19 23:05:07 +0000 2017,[],Gusty winds expected to return this week as Thomas fire continues to grow - LA Times https://t.co/A6NbGUjMrV,ReturntoOrder,712321196,Mon Jul 23 12:09:21 +0000 2012,10266,8902,943255906795573248
450,Crescenta,Tue Dec 19 23:04:49 +0000 2017,[],"Macy’s worker: “Would you like to donate and help with the Thomas fire relief?”
Me: “No thank you. Im part of that.… https://t.co/qLQwvHFiuW",1228sarahbear,1795260636,Sun Sep 08 01:31:43 +0000 2013,200,1982,943255831641911296
451,Crescenta,Tue Dec 19 23:04:05 +0000 2017,"[{'text': 'Thomas', 'indices': [12, 19]}]","RT @KCBXFM: #Thomas fire and farmworkers: Advocacy groups sounded the alarm (see KCBX News' story: https://t.co/N9tqvZ44ZO, aired on @CalRe…",MonicaLVaughan,2176558435,Tue Nov 05 18:13:24 +0000 2013,575,1652,943255647113560064
452,Crescenta,Tue Dec 19 23:03:57 +0000 2017,[],RT @KEZI9: All 15 Oregon strike teams who assisted in the California wildfires are on their way back home just in time for Christmas! https…,BetzMyboyblue11,624827127,Mon Jul 02 15:13:46 +0000 2012,1789,279918,943255612808314882
453,Crescenta,Tue Dec 19 23:03:24 +0000 2017,[],"RT @foodandwater: OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay to pi…",redlandcannibal,14194860,Sat Mar 22 01:38:53 +0000 2008,229,4835,943255472957562880
454,Crescenta,Tue Dec 19 23:03:04 +0000 2017,[],"RT @foodandwater: OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay to pi…",BeSparkles3,4561621826,Tue Dec 15 01:50:18 +0000 2015,600,5275,943255389805559808
455,Crescenta,Tue Dec 19 23:02:45 +0000 2017,"[{'text': 'Thomas', 'indices': [12, 19]}]","RT @KCBXFM: #Thomas fire and farmworkers: Advocacy groups sounded the alarm (see KCBX News' story: https://t.co/N9tqvZ44ZO, aired on @CalRe…",lindseymholden,753606218,Sun Aug 12 18:59:25 +0000 2012,848,1908,943255311854399488
456,Crescenta,Tue Dec 19 23:02:42 +0000 2017,[],Firefighters brace for return of dangerous winds that have fueled growth of Thomas fire https://t.co/9MJiZnGuyC,NerdsRuleInc1,424825818,Wed Nov 30 06:47:41 +0000 2011,4706,23576,943255296301981696
457,Crescenta,Tue Dec 19 23:02:29 +0000 2017,[],RT @CW39Houston: Rob Lowe invited firefighters to his house and fed them a meal after they worked to save his property in Montecito and oth…,Luminaria98,48438566,Thu Jun 18 18:21:10 +0000 2009,7287,213100,943255244124905473
458,Crescenta,Tue Dec 19 23:02:28 +0000 2017,"[{'text': 'thomasfire', 'indices': [15, 26]}]",RT @ericfrost: #thomasfire WIFIRE View of fire perimeter of small fire anchored in Zaca (2007) burn and extending toward the Wolf (2002) bu…,SuzChaos,1877444256,Wed Sep 18 00:53:43 +0000 2013,542,22831,943255240647720961
459,Crescenta,Tue Dec 19 23:02:24 +0000 2017,[],@DebbieW60425671 Imagine if the Thomas Fire had engulfed that grow? Everyone as far as Albuquerque would be high,DuffySavoy,2405106450,Sat Mar 22 22:08:02 +0000 2014,360,1028,943255222708854785
460,Crescenta,Tue Dec 19 23:02:23 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,KevinAndrewHay1,936831693654241280,Sat Dec 02 05:37:36 +0000 2017,134,9360,943255218090897413
461,Crescenta,Tue Dec 19 23:02:17 +0000 2017,"[{'text': 'Thomas', 'indices': [12, 19]}]","RT @KCBXFM: #Thomas fire and farmworkers: Advocacy groups sounded the alarm (see KCBX News' story: https://t.co/N9tqvZ44ZO, aired on @CalRe…",Luminaria98,48438566,Thu Jun 18 18:21:10 +0000 2009,7287,213100,943255193134747649
462,Crescenta,Tue Dec 19 23:02:16 +0000 2017,"[{'text': 'ThomasFire', 'indices': [77, 88]}]",RT @wildfiretoday: Rob Lowe had some firefighters over for dinner during the #ThomasFire https://t.co/ebux2GIJjJ https://t.co/6ewxsnEhpt,waldennuku,2962755651,Mon Jan 05 21:43:08 +0000 2015,227,762,943255188843921408
463,Crescenta,Tue Dec 19 23:02:03 +0000 2017,[],RT @RoarksVentures: Our hearts go out to these brave men and women who risked it all to fight for the land/people Thank you for your selfle…,Luminaria98,48438566,Thu Jun 18 18:21:10 +0000 2009,7287,213100,943255133290467334
464,Crescenta,Tue Dec 19 23:01:50 +0000 2017,[],RT @avmartinez: Cal/OSHA issues advisory requiring employers that expose workers to harmful wildlife smoke to provide N95 (or ones offering…,Luminaria98,48438566,Thu Jun 18 18:21:10 +0000 2009,7287,213100,943255080211550208
465,Crescenta,Tue Dec 19 23:01:27 +0000 2017,[],"RT @foodandwater: OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay to pi…",donahuejm,446727989,Mon Dec 26 03:03:18 +0000 2011,12908,146026,943254981674758146
466,Crescenta,Tue Dec 19 23:01:17 +0000 2017,[],Cal/OSHA issues advisory requiring employers that expose workers to harmful wildlife smoke to provide N95 (or ones… https://t.co/sJmQXHqTOU,avmartinez,14629716,Fri May 02 19:03:07 +0000 2008,1116,7864,943254942483070976
467,Crescenta,Tue Dec 19 23:01:06 +0000 2017,"[{'text': 'ThomasFire', 'indices': [73, 84]}]",RT @KEYTNC3: Guide for safe clean-up and work practices during and after #ThomasFire. A message from the County of Santa Barbara. https://t…,Kiwi_CGFX,3743460078,Thu Oct 01 03:11:02 +0000 2015,791,29353,943254894877667328
468,Crescenta,Tue Dec 19 23:01:05 +0000 2017,[],"RT @foodandwater: OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay to pi…",DanBacher,314079289,Thu Jun 09 17:43:42 +0000 2011,631,32758,943254889265631233
469,Crescenta,Tue Dec 19 23:00:32 +0000 2017,[],Our hearts go out to these brave men and women who risked it all to fight for the land/people Thank you for your se… https://t.co/zPbbz1oHXx,RoarksVentures,910326739007504385,Wed Sep 20 02:16:22 +0000 2017,114,162,943254754200780800
470,Crescenta,Tue Dec 19 23:00:31 +0000 2017,[],"RT @foodandwater: OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay to pi…",francessinclai5,2546837940,Wed Jun 04 21:13:31 +0000 2014,1890,38586,943254748651761666
471,Crescenta,Tue Dec 19 23:00:31 +0000 2017,[],"RT @foodandwater: OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay to pi…",Taimur_T_Malik,328554657,Sun Jul 03 16:06:29 +0000 2011,2606,21723,943254747926147072
472,Crescenta,Tue Dec 19 23:00:29 +0000 2017,"[{'text': 'Thomas', 'indices': [0, 7]}]","#Thomas fire and farmworkers: Advocacy groups sounded the alarm (see KCBX News' story: https://t.co/N9tqvZ44ZO, air… https://t.co/u1f3e74rdP",KCBXFM,2435750935,Wed Apr 09 17:01:07 +0000 2014,515,1861,943254739935830016
473,Crescenta,Tue Dec 19 23:00:29 +0000 2017,"[{'text': 'Thomas', 'indices': [0, 7]}]","#Thomas fire and farmworkers: Advocacy groups sounded the alarm (see KCBX News' story: https://t.co/H2gZ1kHC0n, air… https://t.co/odJyEhM3K5",KCBXnews,2295183948,Thu Jan 16 23:54:03 +0000 2014,709,3013,943254739889799171
474,Crescenta,Tue Dec 19 23:00:00 +0000 2017,[],"OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay… https://t.co/8QbD4vRXqz",foodandwater,15300520,Wed Jul 02 18:38:42 +0000 2008,2571,16708,943254619513171968
475,Crescenta,Tue Dec 19 23:00:00 +0000 2017,[],Winds are expected to kick up even more ash. Here are some links with good information on how to clean it up once t… https://t.co/oxSQA0lJUu,KEYTNC3Beth,1259976961,Mon Mar 11 17:18:53 +0000 2013,581,4234,943254619295272960
476,Crescenta,Tue Dec 19 23:00:00 +0000 2017,[],Rob Lowe invited firefighters to his house and fed them a meal after they worked to save his property in Montecito… https://t.co/wETD7avYM9,CW39Houston,259832379,Wed Mar 02 17:53:11 +0000 2011,1004,43240,943254619152703488
477,Crescenta,Tue Dec 19 22:59:53 +0000 2017,[],"RT @Cal_OES: The Local Assistance Center (LAC) in Ventura County is assisting residents impacted by the Thomas Fire, now the third largest…",realhumanrights,26498461,Wed Mar 25 13:40:10 +0000 2009,1019,42675,943254588060323840
478,Crescenta,Tue Dec 19 22:59:49 +0000 2017,[],RT @latimes: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/iHIXv6Up3B https://t.co/fjzYQgm15S,cheshearin,25207454,Thu Mar 19 01:32:16 +0000 2009,18848,65916,943254573795500032
479,Crescenta,Tue Dec 19 22:59:34 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,cheshearin,25207454,Thu Mar 19 01:32:16 +0000 2009,18848,65916,943254508024619008
480,Crescenta,Tue Dec 19 22:58:31 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",ma527681,45011686,Fri Jun 05 22:13:16 +0000 2009,292,36553,943254243837853696
481,Crescenta,Tue Dec 19 22:57:54 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",VixMaren,3635585898,Mon Sep 21 08:01:02 +0000 2015,969,48214,943254088686354433
482,Crescenta,Tue Dec 19 22:57:51 +0000 2017,"[{'text': 'ThomasFire', 'indices': [20, 31]}]",RT @CalForests: The #ThomasFire is not over yet and winds are expected to pick up again.  Thank you to @CALFIRE_PIO and all the others figh…,JesusLover2,39390524,Tue May 12 00:48:38 +0000 2009,308,3080,943254076862500864
483,Crescenta,Tue Dec 19 22:57:46 +0000 2017,[],RT @KEZI9: All 15 Oregon strike teams who assisted in the California wildfires are on their way back home just in time for Christmas! https…,ORDungenessCrab,783109580007944192,Tue Oct 04 01:00:48 +0000 2016,1088,226,943254058038476800
484,Crescenta,Tue Dec 19 22:57:43 +0000 2017,[],RT @GDLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.  h…,madeinmcdonalds,177310543,Wed Aug 11 20:19:12 +0000 2010,463,54110,943254045724045312
485,Crescenta,Tue Dec 19 22:57:11 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",donlubach,33532374,Mon Apr 20 14:40:55 +0000 2009,700,2788,943253909052694528
486,Crescenta,Tue Dec 19 22:56:56 +0000 2017,[],After 2 weeks helping our brothers and sisters in Southern California on the Thomas Fire.  The Marion County... https://t.co/MoHgTBe9V8,silvertonfire,2868037728,Mon Oct 20 20:10:43 +0000 2014,120,429,943253846448640000
487,Crescenta,Tue Dec 19 22:56:39 +0000 2017,"[{'text': 'ThomasFire', 'indices': [64, 75]}]",RT @wildfiretoday: Firefighters begin large firing operation on #ThomasFire https://t.co/kM7jqHE5md https://t.co/OiFWaiSqmq,wildfirefight,3226144967,Fri May 01 11:50:47 +0000 2015,75,56,943253776152039424
488,Crescenta,Tue Dec 19 22:56:35 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",CCCSBCFR,2832109391,Wed Oct 15 16:58:02 +0000 2014,394,97,943253757688651776
489,Crescenta,Tue Dec 19 22:56:15 +0000 2017,[],"RT @mayalau: New Yorker translation. This is the size of the Thomas fire in Southern California, laid over a map of NYC (&amp; other cities) so…",SWEETPOTAT0314,546277891,Thu Apr 05 20:53:47 +0000 2012,3519,73924,943253675404812288
490,Crescenta,Tue Dec 19 22:55:33 +0000 2017,"[{'text': 'VenturaMQG', 'indices': [16, 27]}]",RT @TheMQG: The #VenturaMQG is requesting charity blocks to be made to help the victims of the Thomas Fire in Ventura County. The block des…,Scooquilt,84936352,Sat Oct 24 20:55:49 +0000 2009,335,18429,943253497755176960
491,Crescenta,Tue Dec 19 22:55:03 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",mtntoy,22950185,Thu Mar 05 17:46:34 +0000 2009,239,3021,943253371556786176
492,Crescenta,Tue Dec 19 22:55:03 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",mtntoy,22950185,Thu Mar 05 17:46:34 +0000 2009,239,3021,943253371556786176
493,Crescenta,Tue Dec 19 22:54:05 +0000 2017,"[{'text': 'Ventura', 'indices': [5, 13]}, {'text': 'ThomasFire', 'indices': [34, 45]}]",Will #Ventura follow up emergency #ThomasFire success with equally successful recovery process for victims?… https://t.co/bF15KBPRKL,WatchdogVentura,706894126562746369,Mon Mar 07 17:27:48 +0000 2016,34,2391,943253128094408706
494,Crescenta,Tue Dec 19 22:54:00 +0000 2017,[],RT @latimes: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/iHIXv6Up3B https://t.co/fjzYQgm15S,ChopShopTheatre,249319247,Tue Feb 08 20:22:04 +0000 2011,2305,15663,943253107710025729
495,Crescenta,Tue Dec 19 22:53:54 +0000 2017,"[{'text': 'ThomasFire', 'indices': [0, 11]}, {'text': 'ASH', 'indices': [35, 39]}, {'text': 'SantaBarbaraCounty', 'indices': [52, 71]}]","#ThomasFire INFORMATION/ADVICE WRT #ASH CLEAN-UP in #SantaBarbaraCounty - The Three C's: CONTROL, CONTAIN, CAPTURE!… https://t.co/zit10DJsR2",scruffy65,194622014,Fri Sep 24 15:55:50 +0000 2010,40,17432,943253082707722241
496,Crescenta,Tue Dec 19 22:53:23 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",retrofacd,782358235571302400,Sat Oct 01 23:15:13 +0000 2016,660,185,943252953195888640
497,Crescenta,Tue Dec 19 22:53:01 +0000 2017,"[{'text': 'Shabbat', 'indices': [94, 102]}]",https://t.co/6efZtbL8qu  Incredible first-person story about one congregation who brought 120 #Shabbat meals to peo… https://t.co/hVNtksXiQf,UFHillel,153099313,Mon Jun 07 17:45:36 +0000 2010,758,3919,943252859759595520
498,Crescenta,Tue Dec 19 22:53:00 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",amh_hess,320000200,Sun Jun 19 03:49:39 +0000 2011,762,7048,943252854822674432
499,Crescenta,Tue Dec 19 22:52:59 +0000 2017,[],RT @IngrahamAngle: Many firefighters say they’ve never encountered a situation like this in their careers. Many are on three-week shifts...…,grannygethealth,1447529352,Wed May 22 00:03:59 +0000 2013,2519,186639,943252851794501632
500,Crescenta,Tue Dec 19 22:52:21 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",BedsideSlammer,2453579353,Sat Apr 19 18:57:20 +0000 2014,92,2044,943252693224583168
501,Crescenta,Tue Dec 19 22:52:08 +0000 2017,[],"SBPD: Stolen fire gear recovered, returned to firefighters working Thomas Fire https://t.co/HrgHN311vR",nwsafire,57449354,Thu Jul 16 21:17:19 +0000 2009,1988,3523,943252638128328704
502,Crescenta,Tue Dec 19 22:51:42 +0000 2017,[],Thought s with our fellow firefighter for a speedy recovery. https://t.co/QqoqNHVorf,nwsafire,57449354,Thu Jul 16 21:17:19 +0000 2009,1988,3523,943252530556997633
503,Crescenta,Tue Dec 19 22:51:37 +0000 2017,"[{'text': 'ThomasFire', 'indices': [85, 96]}]","RT @Laurenpkat: Thank you fire fighters still out there fighting the Thomas fire. ❤ 
#ThomasFire",alteguy,871383830137118726,Sun Jun 04 15:11:09 +0000 2017,578,6425,943252508939571203
504,Crescenta,Tue Dec 19 22:51:37 +0000 2017,[],@BogusC See maps here: https://t.co/ihgUBZmbQU,ai6yrham,910623276778405888,Wed Sep 20 21:54:42 +0000 2017,104,3280,943252506640990208
505,Crescenta,Tue Dec 19 22:51:31 +0000 2017,[],RT @BogusC: @ai6yrham Is this a backfire for the Thomas fire or an unrelated controlled burn.  And why would you do an unrelated controlled…,randibaker01,2590278009,Sat Jun 07 20:43:50 +0000 2014,1544,148614,943252481886351362
506,Crescenta,Tue Dec 19 22:51:21 +0000 2017,"[{'text': 'ThomasFire', 'indices': [73, 84]}]",RT @oflores: Guide for safe clean-up and work practices during and after #ThomasFire. A message from the County of Santa Barbara. https://t…,randibaker01,2590278009,Sat Jun 07 20:43:50 +0000 2014,1544,148614,943252439909715968
507,Crescenta,Tue Dec 19 22:51:13 +0000 2017,"[{'text': 'ThomasFire', 'indices': [20, 31]}, {'text': 'CaWildfire', 'indices': [73, 84]}]","RT @gina_k210: FYI: #ThomasFire is on track to becoming THE No.1 biggest #CaWildfire. Right now it's 271,500. 2012's Rush Fire was 271,911…",LorenzoJReynaSM,818645346146549762,Tue Jan 10 02:27:15 +0000 2017,129,1369,943252408158904326
508,Crescenta,Tue Dec 19 22:50:42 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",hollylmartyn,854450174948773888,Tue Apr 18 21:42:51 +0000 2017,20,66,943252278202339328
509,Crescenta,Tue Dec 19 22:50:42 +0000 2017,[],RT @JosephSerna: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/kn6NZXXqnr @haileybranson @nicolesa…,Sonali_Kohli,421362314,Fri Nov 25 21:10:06 +0000 2011,1793,4097,943252277250293761
510,Crescenta,Tue Dec 19 22:50:19 +0000 2017,"[{'text': 'ThomasFire', 'indices': [85, 96]}]","RT @Laurenpkat: Thank you fire fighters still out there fighting the Thomas fire. ❤ 
#ThomasFire",KayEmily2,786770416475869185,Fri Oct 14 03:27:39 +0000 2016,4631,87287,943252182169554944
511,Crescenta,Tue Dec 19 22:50:04 +0000 2017,[],Thomas Fire (Wildfire) https://t.co/e1WzRmky4A,Fireground,18531849,Thu Jan 01 17:52:24 +0000 2009,2018,28029,943252120089763841
512,Crescenta,Tue Dec 19 22:50:02 +0000 2017,"[{'text': 'ThomasFire', 'indices': [60, 71]}]",Guide for safe clean-up and work practices during and after #ThomasFire. A message from the County of Santa Barbara. https://t.co/FFpeiNyHUA,oflores,32547678,Fri Apr 17 20:06:44 +0000 2009,577,19782,943252108396163072
513,Crescenta,Tue Dec 19 22:50:01 +0000 2017,"[{'text': 'ThomasFire', 'indices': [60, 71]}]",Guide for safe clean-up and work practices during and after #ThomasFire. A message from the County of Santa Barbara. https://t.co/crCt7V0b5L,KEYTNC3,582280139,Thu May 17 00:06:52 +0000 2012,1844,40250,943252106378653696
514,Crescenta,Tue Dec 19 22:50:01 +0000 2017,"[{'text': 'ThomasFire', 'indices': [60, 71]}]",Guide for safe clean-up and work practices during and after #ThomasFire. A message from the County of Santa Barbara. https://t.co/1WMNJbL02m,KCOY,95516820,Tue Dec 08 22:29:27 +0000 2009,969,38088,943252105766334464
515,Crescenta,Tue Dec 19 22:49:58 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",RichFM39517086,1529421373,Wed Jun 19 01:58:01 +0000 2013,5001,334384,943252092558434307
516,Crescenta,Tue Dec 19 22:49:15 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",bob_washburn,776757901,Thu Aug 23 21:04:04 +0000 2012,1680,189,943251914673623042
517,Crescenta,Tue Dec 19 22:49:13 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",barbc9988,834891202809978881,Thu Feb 23 22:22:29 +0000 2017,112,23274,943251904448139264
518,Crescenta,Tue Dec 19 22:49:01 +0000 2017,"[{'text': 'ThomasFire', 'indices': [69, 80]}]","Thank you fire fighters still out there fighting the Thomas fire. ❤ 
#ThomasFire",Laurenpkat,2946881245,Sun Dec 28 22:04:39 +0000 2014,604,3966,943251855529861121
519,Crescenta,Tue Dec 19 22:48:59 +0000 2017,[],@ai6yrham Is this a backfire for the Thomas fire or an unrelated controlled burn.  And why would you do an unrelate… https://t.co/HJJuIlBEDf,BogusC,234640747,Thu Jan 06 05:28:48 +0000 2011,1075,9316,943251844976881665
520,Crescenta,Tue Dec 19 22:48:52 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,Yoitskaylaaaa,2171453676,Sun Nov 03 04:06:34 +0000 2013,255,5263,943251815608365057
521,Crescenta,Tue Dec 19 22:48:40 +0000 2017,"[{'text': 'VenturaMQG', 'indices': [16, 27]}]",RT @TheMQG: The #VenturaMQG is requesting charity blocks to be made to help the victims of the Thomas Fire in Ventura County. The block des…,JacquelineSaab,839188342071771140,Tue Mar 07 18:57:46 +0000 2017,121,1530,943251764471582720
522,Crescenta,Tue Dec 19 22:48:17 +0000 2017,"[{'text': 'ThomasFire', 'indices': [0, 11]}]","#ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra… https://t.co/PevchQ3Sru",EliasonMike,450303345,Fri Dec 30 03:10:45 +0000 2011,32,720,943251671647260673
523,Crescenta,Tue Dec 19 22:47:36 +0000 2017,[],"This is my favorite Thomas fire size comparison via @latimes 

https://t.co/aEiUQUIEqr https://t.co/KazkNwPPwH",matt_blois,773346177240670208,Wed Sep 07 02:24:31 +0000 2016,493,111,943251499123138563
524,Crescenta,Tue Dec 19 22:47:19 +0000 2017,[],"New Katy News: Oprah, Katy Perry &amp; More Stars' Families Are Evacuated As 'Volatile' Thomas Fire Engulfs Montecito -… https://t.co/xyHsG2qt8O",KatyATRL,832339771158568961,Thu Feb 16 21:24:00 +0000 2017,14,11705,943251425982894080
525,Crescenta,Tue Dec 19 22:46:46 +0000 2017,[],RT @latimes: Maps show Thomas fire is larger than many U.S. cities https://t.co/viJLpcLsgZ https://t.co/I38wnYQPGM,nklminster,39752285,Wed May 13 13:43:19 +0000 2009,110,706,943251289315557376
526,Crescenta,Tue Dec 19 22:46:41 +0000 2017,[],Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/KF5jlqxBCu,modestaduck,3008637992,Tue Feb 03 02:30:32 +0000 2015,3088,57003,943251267702288385
527,Crescenta,Tue Dec 19 22:46:23 +0000 2017,[],RT @GDLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.  h…,PikusVision,2211422198,Sat Nov 23 22:15:46 +0000 2013,469,2290,943251192540364800
528,Crescenta,Tue Dec 19 22:46:19 +0000 2017,"[{'text': 'LALATE', 'indices': [2, 9]}, {'text': 'BREAKINGNEWS', 'indices': [12, 25]}, {'text': 'THOMASFIRE', 'indices': [26, 37]}]","🔥 #LALATE 🔥 #BREAKINGNEWS
#THOMASFIRE 
* NEW TUESDAY REPORT *
https://t.co/6lRT7ewmu3

UPDATE 3 PM

Evacuation Orde… https://t.co/4E8abAHdkB",LALATE,43846520,Mon Jun 01 07:05:19 +0000 2009,2321,202572,943251173489831936
529,Crescenta,Tue Dec 19 22:45:52 +0000 2017,[],RT @KEYTNC3Beth: SHOP LOCAL: Business closures along State Street and Coast Village Road are having a huge impact on local business owners…,CCCSBCFR,2832109391,Wed Oct 15 16:58:02 +0000 2014,394,97,943251063565516800
530,Crescenta,Tue Dec 19 22:45:48 +0000 2017,[],Long-Term Wildfire Evacuees Face Holidays Away From Home https://t.co/CbKoJsq4XZ via @nbcla,ajamazing,190932580,Wed Sep 15 05:38:26 +0000 2010,2535,145654,943251043588169728
531,Crescenta,Tue Dec 19 22:45:25 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,Bonnie90177200,4303738573,Fri Nov 20 18:38:08 +0000 2015,616,13399,943250948842971136
532,Crescenta,Tue Dec 19 22:45:19 +0000 2017,[],@brwexler @IvankaTrump @realDonaldTrump @JerryBrownGov @SenFeinstein @KamalaHarris @GavinNewsom Why spam the Thomas… https://t.co/fufcNIZg4u,OldWhitebelly,2525671182,Mon May 26 19:18:19 +0000 2014,20,183,943250923316420609
533,Crescenta,Tue Dec 19 22:44:44 +0000 2017,[],RT @BenZugailan: Firefighters brace for return of dangerous winds that have fueled growth of Thomas fire https://t.co/qW73CtTPjm,Khalifah20m,476775730,Sat Jan 28 13:41:42 +0000 2012,365,9727,943250777182736384
534,Crescenta,Tue Dec 19 22:44:09 +0000 2017,[],The Massive Thomas Fire Reminds Us We Need to Get Our Shit Together - https://t.co/TPkHadtSLK,karnadiutomo,91531530,Sat Nov 21 08:22:01 +0000 2009,1153,55149,943250628595261440
535,Crescenta,Tue Dec 19 22:43:18 +0000 2017,"[{'text': 'VenturaMQG', 'indices': [16, 27]}]",RT @TheMQG: The #VenturaMQG is requesting charity blocks to be made to help the victims of the Thomas Fire in Ventura County. The block des…,QuiltShopGal,2946760184,Sun Dec 28 19:30:45 +0000 2014,89,1844,943250414043930624
